,num_sectn_,RES_NM_REG
855,0001022800,Estrie
856,0052014002,Montréal
857,0013864500,Capitale-Nationale
858,0007356004,Capitale-Nationale
859,0002049502,Chaudière-Appalaches
860,0003014000,Montérégie
861,0001502000,
862,0016109904,Estrie
863,7833201000,Centre-du-Québec
864,2130003000,Abitibi-Témiscamingue
865,2082000100,Abitibi-Témiscamingue
866,8497001000,Intersection: Estrie + Chaudière-Appalaches
867,9436001000,Bas-Saint-Laurent
868,4733101000,Saguenay–Lac-Saint-Jean
869,0064080004,Laurentides
870,0010557000,Outaouais
871,6118200600,Montréal
872,0074051000,Capitale-Nationale
873,0001516002,Montréal
874,0001017500,Intersection: Montérégie + Estrie
875,0011227500,Estrie
876,0026365800,Centre-du-Québec
877,9825501000,Gaspésie–Îles-de-la-Madeleine
878,5500002000,Côte-Nord
879,0002075500,Bas-Saint-Laurent
880,0011115000,Abitibi-Témiscamingue
881,0074050000,Capitale-Nationale
882,0022705000,Montérégie
883,3389001000,Laurentides
884,0007333000,Chaudière-Appalaches
885,0016142500,Centre-du-Québec
886,0002054014,Chaudière-Appalaches
887,0015316500,Mauricie
888,0016958300,Saguenay–Lac-Saint-Jean
889,9434801000,Bas-Saint-Laurent
890,2964001000,Laurentides
891,0001022784,Estrie
892,0027114000,Chaudière-Appalaches
893,0064085002,Laurentides
894,9161001000,Bas-Saint-Laurent
895,0004013846,Montréal
896,0019932500,Gaspésie–Îles-de-la-Madeleine
897,0002518001,Laval
898,0024932500,Estrie
899,4877101000,Capitale-Nationale
900,0010825000,Estrie
901,0001300506,Montréal
902,9392002000,Bas-Saint-Laurent
903,2211796200,Abitibi-Témiscamingue
904,7046002000,Montérégie
905,7826002000,Centre-du-Québec
906,7836302000,Centre-du-Québec
907,0023265500,Bas-Saint-Laurent
908,6070210000,Montérégie
909,0024706000,Estrie
910,4264001000,Capitale-Nationale
911,0016110000,Estrie
912,7895501000,Centre-du-Québec
913,0011746500,Laurentides
914,0027650000,Chaudière-Appalaches
915,0001010000,Montérégie
916,0074040000,Capitale-Nationale
917,0022357500,Montérégie
918,0004001790,Montérégie
919,0005509808,Estrie
920,7052401000,Montérégie
921,8823302000,Chaudière-Appalaches
922,0007345016,Capitale-Nationale
923,0020151010,Montérégie
924,4889203000,Côte-Nord
925,0004048005,Capitale-Nationale
926,9626009000,Bas-Saint-Laurent
927,0005504608,Estrie
928,6732001000,Estrie
929,0011765500,Laurentides
930,0016118000,Estrie
931,0019915000,Gaspésie–Îles-de-la-Madeleine
932,3277002000,Laurentides
933,0015345000,Mauricie
934,7229103000,Montérégie
935,9190402000,Bas-Saint-Laurent
936,3024100500,Montérégie
937,0029525000,Bas-Saint-Laurent
938,0011675000,Centre-du-Québec
939,0002028001,Montérégie
940,0029750000,Bas-Saint-Laurent
941,0005501702,Estrie
942,0016947500,Saguenay–Lac-Saint-Jean
943,0014805000,Outaouais
944,0011212025,Montérégie
945,8967001000,Chaudière-Appalaches
946,0034402500,Laurentides
947,0002062004,Chaudière-Appalaches
948,7193001000,Montérégie
949,0014812500,Outaouais
950,6076210000,Montérégie
951,3030310000,Montérégie
952,5510001000,Côte-Nord
953,6149001000,Montérégie
954,0013283800,Gaspésie–Îles-de-la-Madeleine
955,0001516200,Montréal
956,0005515900,Estrie
957,0036811500,Capitale-Nationale
958,0010814500,Estrie
959,0013610506,Montréal
960,0002007300,Montérégie
961,0036240700,Capitale-Nationale
962,3021200500,Montérégie
963,0013208480,Montérégie
964,0004039500,Mauricie
965,0014840000,Outaouais
966,0044024012,Capitale-Nationale
967,0004065016,Capitale-Nationale
968,0013305500,Montérégie
969,0017215000,Saguenay–Lac-Saint-Jean
970,0002514470,Montréal
971,7334001000,Estrie
972,0029835000,Bas-Saint-Laurent
973,0004044000,Capitale-Nationale
974,0007345054,Capitale-Nationale
975,9663003000,Bas-Saint-Laurent
976,0004011000,Montréal
977,9161003500,Bas-Saint-Laurent
978,0002004340,Montérégie
979,0041047006,Estrie
980,3389002000,Laurentides
981,0002005400,Montérégie
982,8981003000,Chaudière-Appalaches
983,0021918500,Montérégie
984,0013390000,Montérégie
985,0005505000,Estrie
986,0007354701,Capitale-Nationale
987,0004035500,Mauricie
988,0011680000,Chaudière-Appalaches
989,6558007000,Estrie
990,0001509040,Montérégie
991,0026725000,Centre-du-Québec
992,0044032520,Capitale-Nationale
993,0011768000,Laurentides
994,0001025000,Estrie
995,0004026802,Lanaudière
996,0004014200,Montréal
997,0031524000,Outaouais
998,0001518606,Montréal
999,2676102000,Laurentides
1000,0002013803,Montréal
1001,0003022700,Montérégie
1002,9838804000,Gaspésie–Îles-de-la-Madeleine
1003,0013296700,Bas-Saint-Laurent
1004,0039725000,Abitibi-Témiscamingue
1005,0004046005,Capitale-Nationale
1006,0041043906,Estrie
1007,0023578000,Montérégie
1008,0022733000,Montérégie
1009,0017345000,Chaudière-Appalaches
1010,0007355001,Capitale-Nationale
1011,8481507000,Estrie
1012,0002074500,Bas-Saint-Laurent
1013,0011216000,Montérégie
1014,7266102000,Montérégie
1015,0011663000,Centre-du-Québec
1016,3815001000,Mauricie
1017,0034715000,Lanaudière
1018,0005503900,Estrie
1019,0007050008,Saguenay–Lac-Saint-Jean
1020,0004035501,Mauricie
1021,0002073500,Bas-Saint-Laurent
1022,0033560000,Lanaudière
1023,0034823500,Lanaudière
1024,0021940000,Montérégie
1025,0010847000,Chaudière-Appalaches
1026,0011258400,Chaudière-Appalaches
1027,0028140000,Chaudière-Appalaches
1028,0013290000,Gaspésie–Îles-de-la-Madeleine
1029,0001022750,Estrie
1030,0020130000,Montérégie
1031,0023267000,Bas-Saint-Laurent
1032,0004058090,Capitale-Nationale
1033,0002051000,Chaudière-Appalaches
1034,0002023509,Montérégie
1035,0013279000,Gaspésie–Îles-de-la-Madeleine
1036,0039722000,Abitibi-Témiscamingue
1037,0003018020,Montérégie
1038,0002026000,Montérégie
1039,9482003000,Bas-Saint-Laurent
1040,0029540000,Bas-Saint-Laurent
1041,3277001000,Laurentides
1042,0044009001,Laval
1043,0019580000,Bas-Saint-Laurent
1044,0022260000,Estrie
1045,0097350002,Capitale-Nationale
1046,0013871500,Capitale-Nationale
1047,0023912500,Montérégie
1048,0002004850,Montérégie
1049,0013615000,Montréal
1050,0013299000,Bas-Saint-Laurent
1051,9714001000,Gaspésie–Îles-de-la-Madeleine
1052,0027724500,Chaudière-Appalaches
1053,0013874500,Côte-Nord
1054,0004039000,Mauricie
1055,0010535000,Outaouais
1056,7254001000,Montérégie
1057,1865001000,Abitibi-Témiscamingue
1058,0002058143,Chaudière-Appalaches
1059,0013289400,Gaspésie–Îles-de-la-Madeleine
1060,9190401000,Bas-Saint-Laurent
1061,0027950000,Chaudière-Appalaches
1062,6298006000,Estrie
1063,0014121400,Estrie
1064,0016958500,Saguenay–Lac-Saint-Jean
1065,8481503000,Estrie
1066,0002042000,Centre-du-Québec
1067,0044032506,Capitale-Nationale
1068,0002039010,Montérégie
1069,0002029001,Montérégie
1070,0001528000,Laurentides
1071,0002023500,Montérégie
1072,0002054000,Chaudière-Appalaches
1073,0031727500,Outaouais
1074,3629102000,Lanaudière
1075,0038930000,Côte-Nord
1076,4466001000,Saguenay–Lac-Saint-Jean
1077,0057330000,Capitale-Nationale
1078,0007330021,Chaudière-Appalaches
1079,0031516000,Outaouais
1080,0013382500,Montérégie
1081,7857004000,Centre-du-Québec
1082,0005551003,Mauricie
1083,0012227000,Centre-du-Québec
1084,0015305000,Mauricie
1085,0013219000,Montérégie
1086,0011217500,Montérégie
1087,0001015000,Montérégie
1088,0014827500,Outaouais
1089,4750000500,Saguenay–Lac-Saint-Jean
1090,0041049002,Estrie
1091,0004048001,Capitale-Nationale
1092,0007345006,Capitale-Nationale
1093,0028961000,Bas-Saint-Laurent
1094,0074051001,Capitale-Nationale
1095,0017560000,Capitale-Nationale
1096,0002002160,Montérégie
1097,0001305722,Laval
1098,0014117500,Estrie
1099,0038240000,Abitibi-Témiscamingue
1100,0002068000,Bas-Saint-Laurent
1101,0001303820,Montréal
1102,0032530000,Montérégie
1103,0027735500,Chaudière-Appalaches
1104,0001524502,Laurentides
1105,0004003210,Montérégie
1106,7185004000,Centre-du-Québec
1107,0039030000,Abitibi-Témiscamingue
1108,0011660000,Centre-du-Québec
1109,0002056500,Chaudière-Appalaches
1110,0013258500,Bas-Saint-Laurent
1111,0044022000,Laval
1112,0036240000,Capitale-Nationale
1113,9224002000,Bas-Saint-Laurent
1114,0003023070,Montérégie
1115,8634401000,Chaudière-Appalaches
1116,0028520000,Chaudière-Appalaches
1117,0011235000,Estrie
1118,0034740000,Lanaudière
1119,0004057012,Capitale-Nationale
1120,0016920500,Saguenay–Lac-Saint-Jean
1121,4478001000,Saguenay–Lac-Saint-Jean
1122,9976009000,Gaspésie–Îles-de-la-Madeleine
1123,9454004000,Bas-Saint-Laurent
1124,0027716500,Chaudière-Appalaches
1125,0013235700,Chaudière-Appalaches
1126,0000503000,Outaouais
1127,8717101000,Chaudière-Appalaches
1128,0007358014,Capitale-Nationale
1129,0013268300,Bas-Saint-Laurent
1130,9263002000,Bas-Saint-Laurent
1131,0019565000,Bas-Saint-Laurent
1132,0001305000,Intersection: Montréal + Laval
1133,2660001000,Laurentides
1134,0011744000,Laurentides
1135,0016117000,Estrie
1136,0064080000,Laurentides
1137,3020705000,Montérégie
1138,0010152000,Abitibi-Témiscamingue
1139,6539001000,Montérégie
1140,7145001000,Montérégie
1141,8481501000,Estrie
1142,0044012503,Laval
1143,9959010000,Gaspésie–Îles-de-la-Madeleine
1144,7277301000,Centre-du-Québec
1145,0005504320,Estrie
1146,8478201000,Estrie
1147,0004056030,Capitale-Nationale
1148,3958302000,Mauricie
1149,0002519000,Laval
1150,0004061001,Capitale-Nationale
1151,0004024006,Montréal
1152,9498002000,Bas-Saint-Laurent
1153,0011238900,Estrie
1154,0021617400,Estrie
1155,0002009100,Montréal
1156,0011327000,Abitibi-Témiscamingue
1157,7526003000,Centre-du-Québec
1158,0035208000,Mauricie
1159,0015712500,Mauricie
1160,0054080000,Capitale-Nationale
1161,0013843000,Capitale-Nationale
1162,0026934000,Chaudière-Appalaches
1163,0030947500,Laurentides
1164,0013221500,Intersection: Montérégie + Centre-du-Québec
1165,0011722000,Laurentides
1166,1865000500,Abitibi-Témiscamingue
1167,0016109700,Estrie
1168,0024322000,Estrie
1169,0003532007,Montérégie
1170,0011797000,Abitibi-Témiscamingue
1171,0024115000,Estrie
1172,0022302000,
1173,0022715000,Montérégie
1174,0013263500,Bas-Saint-Laurent
1175,0002049512,Chaudière-Appalaches
1176,0003532004,Montérégie
1177,0017212500,Saguenay–Lac-Saint-Jean
1178,0016127500,Centre-du-Québec
1179,7526004000,Centre-du-Québec
1180,0001506000,Montérégie
1181,0011777000,Abitibi-Témiscamingue
1182,0073003020,Montérégie
1183,9728801000,Gaspésie–Îles-de-la-Madeleine
1184,2238003000,Abitibi-Témiscamingue
1185,0036305500,Capitale-Nationale
1186,3848006000,Mauricie
1187,0002023505,Montérégie
1188,0024520000,Estrie
1189,0004051505,Capitale-Nationale
1190,0029740000,Bas-Saint-Laurent
1191,0004061700,Capitale-Nationale
1192,0011264800,Chaudière-Appalaches
1193,0013902000,Estrie
1194,0064099500,Lanaudière
1195,0023260000,Bas-Saint-Laurent
1196,0029335000,Bas-Saint-Laurent
1197,0002039000,Intersection: Montérégie + Centre-du-Québec
1198,8929002000,Chaudière-Appalaches
1199,0002017500,Montréal
1200,0007338021,Chaudière-Appalaches
1201,0011234800,Estrie
1202,0014312000,Estrie
1203,0037205000,Saguenay–Lac-Saint-Jean
1204,0034127500,Lanaudière
1205,0001518018,Montréal
1206,0001518600,Montréal
1207,0052012001,Montréal
1208,8376002000,Estrie
1209,0020335000,Montérégie
1210,0033545000,Lanaudière
1211,9736100500,Gaspésie–Îles-de-la-Madeleine
1212,8657001000,Chaudière-Appalaches
1213,2191004000,Abitibi-Témiscamingue
1214,8461001000,Chaudière-Appalaches
1215,0014874100,Laurentides
1216,0011632500,Intersection: Centre-du-Québec + Estrie
1217,0002011706,Montréal
1218,0032738000,Laurentides
1219,4275001000,Capitale-Nationale
1220,0004050007,Capitale-Nationale
1221,0013278000,Intersection: Bas-Saint-Laurent + Gaspésie–Îles-de-la-Madeleine
1222,0005038000,Laurentides
1223,0011782500,Abitibi-Témiscamingue
1224,0014116500,Estrie
1225,0026562500,Centre-du-Québec
1226,4386001000,Capitale-Nationale
1227,0011730900,Laurentides
1228,0004055500,Capitale-Nationale
1229,0013217500,Montérégie
1230,0003039000,Montérégie
1231,0004051701,Capitale-Nationale
1232,0014846000,Outaouais
1233,0013299480,Bas-Saint-Laurent
1234,0001302454,Montréal
1235,0027110000,Chaudière-Appalaches
1236,0021930000,Montérégie
1237,0024305000,
1238,0007354500,Capitale-Nationale
1239,0064080002,Laurentides
1240,0014880000,Laval
1241,6538501000,Montérégie
1242,0011245500,Estrie
1243,0013113500,Lanaudière
1244,0005049000,Laurentides
1245,0011664000,Centre-du-Québec
1246,0004008100,Montréal
1247,7581201000,Estrie
1248,4826101000,Nord-du-Québec
1249,9399801000,Bas-Saint-Laurent
1250,0039180000,Abitibi-Témiscamingue
1251,0017564008,Capitale-Nationale
1252,0052018000,Montréal
1253,0002514452,Montréal
1254,0011225000,Montérégie
1255,0003527506,Montérégie
1256,8041001000,Centre-du-Québec
1257,4090002000,Capitale-Nationale
1258,2211798800,Abitibi-Témiscamingue
1259,0005516404,Estrie
1260,0013236000,Chaudière-Appalaches
1261,0014834000,Outaouais
1262,0002065522,Chaudière-Appalaches
1263,0021917500,Montérégie
1264,2072000500,Abitibi-Témiscamingue
1265,0001302407,Montréal
1266,0020159000,Montérégie
1267,0024955000,Estrie
1268,0002050030,Chaudière-Appalaches
1269,0013289300,Gaspésie–Îles-de-la-Madeleine
1270,0014738000,Estrie
1271,0002029000,Montérégie
1272,0001023000,Estrie
1273,0001529000,Laurentides
1274,0007323001,Chaudière-Appalaches
1275,3146201000,Laurentides
1276,9696001000,Gaspésie–Îles-de-la-Madeleine
1277,0027717500,Chaudière-Appalaches
1278,0017035000,Saguenay–Lac-Saint-Jean
1279,0017564002,Capitale-Nationale
1280,9197001000,Bas-Saint-Laurent
1281,0004065006,Capitale-Nationale
1282,2732901000,Laurentides
1283,3975201000,Mauricie
1284,0010536000,Outaouais
1285,7583005000,Estrie
1286,4076000500,Capitale-Nationale
1287,0016957000,Saguenay–Lac-Saint-Jean
1288,4175002000,Capitale-Nationale
1289,7229102000,Montérégie
1290,0020418000,Intersection: Estrie + Chaudière-Appalaches
1291,2519101000,Outaouais
1292,0001515202,Montréal
1293,2671001000,Laurentides
1294,0015318700,Mauricie
1295,0001519313,Laval
1296,0036775000,Capitale-Nationale
1297,0026375000,Centre-du-Québec
1298,6127000300,Montérégie
1299,4837200100,Saguenay–Lac-Saint-Jean
1300,0011245000,Estrie
1301,0002024000,Montérégie
1302,2883501000,Outaouais
1303,7936002000,Centre-du-Québec
1304,0097355004,Capitale-Nationale
1305,3035205000,Montérégie
1306,0023235000,Bas-Saint-Laurent
1307,0029920000,Intersection: Bas-Saint-Laurent + Gaspésie–Îles-de-la-Madeleine
1308,0017205000,Intersection: Saguenay–Lac-Saint-Jean + Côte-Nord
1309,0004014600,Montréal
1310,0017131600,Chaudière-Appalaches
1311,9225001000,Bas-Saint-Laurent
1312,0041039004,Estrie
1313,0011133000,Abitibi-Témiscamingue
1314,0013210300,Montérégie
1315,0010824000,Estrie
1316,0004013880,Montréal
1317,0008502000,Bas-Saint-Laurent
1318,6655204000,Estrie
1319,0000515000,Outaouais
1320,0007340023,Chaudière-Appalaches
1321,0074030001,Capitale-Nationale
1322,0007345020,Capitale-Nationale
1323,2647201000,Outaouais
1324,0011221300,Montérégie
1325,0013211050,Montérégie
1326,4567003000,Saguenay–Lac-Saint-Jean
1327,8066201000,Estrie
1328,0013254300,Bas-Saint-Laurent
1329,0003532540,Montérégie
1330,0022107500,Montérégie
1331,0013281200,Gaspésie–Îles-de-la-Madeleine
1332,0061029006,Estrie
1333,6838101000,Estrie
1334,0020926200,Montérégie
1335,0002006000,Montérégie
1336,0020904000,Montérégie
1337,0003003000,Montérégie
1338,3480001000,Lanaudière
1339,0007345004,Capitale-Nationale
1340,0024951000,Estrie
1341,0011756000,Laurentides
1342,9498004000,Bas-Saint-Laurent
1343,0013362500,Montérégie
1344,6933002000,Estrie
1345,0011235500,Estrie
1346,0003531000,Montérégie
1347,0033552500,Lanaudière
1348,4857801000,Saguenay–Lac-Saint-Jean
1349,0004061504,Capitale-Nationale
1350,0013480000,Montérégie
1351,0004036000,Mauricie
1352,0020918000,Montérégie
1353,0002066012,Chaudière-Appalaches
1354,0013890600,Côte-Nord
1355,0025521000,Estrie
1356,0007358062,Capitale-Nationale
1357,0031135000,Laurentides
1358,0033580000,Lanaudière
1359,0013845000,Capitale-Nationale
1360,0019140000,Bas-Saint-Laurent
1361,0038125000,Saguenay–Lac-Saint-Jean
1362,0023510000,Estrie
1363,9562007000,Bas-Saint-Laurent
1364,0028530000,Chaudière-Appalaches
1365,0038950000,Côte-Nord
1366,0003540020,Montérégie
1367,4032001000,Capitale-Nationale
1368,0011757500,Laurentides
1369,8060002000,Estrie
1370,7679001000,Estrie
1371,0003531002,Montérégie
1372,0097352501,Capitale-Nationale
1373,0041041904,Estrie
1374,0014826400,Outaouais
1375,0004008052,Montréal
1376,0034530000,Lanaudière
1377,4381003000,Capitale-Nationale
1378,6558001000,Montérégie
1379,0013285000,Gaspésie–Îles-de-la-Madeleine
1380,8659010000,Chaudière-Appalaches
1381,0002061024,Chaudière-Appalaches
1382,0015857500,Lanaudière
1383,7922110000,Centre-du-Québec
1384,0044030000,Capitale-Nationale
1385,0020251000,Estrie
1386,0033830000,Montérégie
1387,0026952500,Chaudière-Appalaches
1388,6734002000,Estrie
1389,0020460000,Chaudière-Appalaches
1390,0020927200,Montérégie
1391,0016970000,Saguenay–Lac-Saint-Jean
1392,0026330000,Intersection: Estrie + Chaudière-Appalaches
1393,8031001000,Centre-du-Québec
1394,0012220000,Centre-du-Québec
1395,0031505000,Outaouais
1396,0021019000,Estrie
1397,0004058014,Capitale-Nationale
1398,0044045008,Capitale-Nationale
1399,3480002000,Lanaudière
1400,0026304000,Estrie
1401,0038811000,Abitibi-Témiscamingue
1402,0001017708,Estrie
1403,2655101000,Laurentides
1404,0020256000,Estrie
1405,6374100100,Montérégie
1406,0001015500,Montérégie
1407,8376001000,Estrie
1408,4651001000,Saguenay–Lac-Saint-Jean
1409,0020143000,Montérégie
1410,0041041914,Estrie
1411,0030965000,Laurentides
1412,0002512001,Montréal
1413,0022434000,Montérégie
1414,0036517500,Capitale-Nationale
1415,0004029500,Mauricie
1416,0002065500,Chaudière-Appalaches
1417,0097350004,Capitale-Nationale
1418,4474003000,Saguenay–Lac-Saint-Jean
1419,0004062500,Capitale-Nationale
1420,0001022786,Estrie
1421,0014822000,Outaouais
1422,0020145000,Montérégie
1423,0013216001,Montérégie
1424,0001508000,Montérégie
1425,0005547500,Centre-du-Québec
1426,0013258000,Bas-Saint-Laurent
1427,0002004000,Montérégie
1428,0005006004,Outaouais
1429,0007330012,Chaudière-Appalaches
1430,0013120000,Lanaudière
1431,3931301000,Mauricie
1432,0017545000,Chaudière-Appalaches
1433,9395002000,Bas-Saint-Laurent
1434,0013211063,Montérégie
1435,0029529000,Bas-Saint-Laurent
1436,2807001000,Outaouais
1437,0003531004,Montérégie
1438,5013001000,Côte-Nord
1439,1922801000,Abitibi-Témiscamingue
1440,2372201000,Abitibi-Témiscamingue
1441,0004030500,Mauricie
1442,0044050003,Capitale-Nationale
